timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734109693845,454,Moodle/v1/profile-460,200,OK,for 50 samples 1-21,text,true,,941,1292,4,9,https://profile.accounts.firefox.com/v1/profile,454,0,79
1734109694202,97,Moodle/moodle/my/courses.php-443,200,OK,for 100 samples 2-40,text,true,,8816,528,5,9,https://cse.buet.ac.bd/moodle/my/courses.php,97,0,0
1734109693986,361,Moodle/moodle/-437,200,OK,for 100 samples 2-41,text,true,,12080,455,6,10,https://cse.buet.ac.bd/moodle/,361,0,170
1734109694178,204,HTTP Request,200,OK,for 100 samples 2-37,text,true,,85016,183,6,10,https://cse.buet.ac.bd/moodle/,106,0,0
1734109694218,167,Moodle/moodle/mod/forum/view.php-474,200,OK,for 50 samples 1-20,text,true,,15883,541,4,9,https://cse.buet.ac.bd/moodle/mod/forum/view.php?id=47,166,0,0
1734109694196,199,Home/public/img/service/Consultancy.jpg-424,200,OK,for 50 samples 1-19,bin,true,,157553,475,4,9,https://cse.buet.ac.bd/public/img/service/Consultancy.jpg,57,0,0
1734109694216,196,Home/public/img/service/Training.jpg-451,200,OK,for 100 samples 2-38,bin,true,,199284,472,5,9,https://cse.buet.ac.bd/public/img/service/Training.jpg,56,0,0
1734109694299,123,Home/complete/search-444,200,OK,for 100 samples 2-40,text,true,,1922,293,5,9,https://www.google.com/complete/search?client=firefox&channel=fen&q=cs,123,0,0
1734109694222,242,Home/public/img/service/Consultancy.jpg-452,200,OK,for 100 samples 2-39,bin,true,,157553,475,5,9,https://cse.buet.ac.bd/public/img/service/Consultancy.jpg,76,0,0
1734109694385,79,Home/-415,200,OK,for 50 samples 1-20,text,true,,7496,448,4,9,https://cse.buet.ac.bd/,79,0,0
1734109694413,75,Home/home/ra-454,200,OK,for 100 samples 2-38,text,true,,5006,496,5,9,https://cse.buet.ac.bd/home/ra,75,0,0
1734109694422,120,Home/complete/search-445,200,OK,for 100 samples 2-40,text,true,,1493,294,5,9,https://www.google.com/complete/search?client=firefox&channel=fen&q=cse,120,0,0
1734109694488,85,Home/-455,200,OK,for 100 samples 2-38,text,true,,7496,448,5,9,https://cse.buet.ac.bd/,85,0,0
1734109694396,212,Home/public/img/service/Outreach.jpg-427,200,OK,for 50 samples 1-19,bin,true,,191370,472,4,9,https://cse.buet.ac.bd/public/img/service/Outreach.jpg,68,0,0
1734109694299,309,Moodle/complete/search-461,200,OK,for 50 samples 1-21,text,true,,1925,293,4,9,https://www.google.com/complete/search?client=firefox&channel=fen&q=cs,309,0,167
1734109694542,92,Home/-446,200,OK,for 100 samples 2-40,text,true,,7496,448,5,9,https://cse.buet.ac.bd/,92,0,0
1734109694573,80,Home/home/pg_cc-456,200,OK,for 100 samples 2-38,text,true,,4623,499,5,9,https://cse.buet.ac.bd/home/pg_cc,80,0,0
1734109694608,67,Home/public/img/Arrow-r.png-423,200,OK,for 50 samples 1-19,bin,true,,950,463,4,9,https://cse.buet.ac.bd/public/img/Arrow-r.png,67,0,0
1734109694634,76,Home/public/img/Arrow-l.png-448,200,OK,for 100 samples 2-40,bin,true,,956,463,5,9,https://cse.buet.ac.bd/public/img/Arrow-l.png,76,0,0
1734109694337,373,Moodle/v1/profile-435,200,OK,for 100 samples 2-42,text,true,,941,1292,5,9,https://profile.accounts.firefox.com/v1/profile,373,0,128
1734109694608,129,Moodle/complete/search-462,200,OK,for 50 samples 1-21,text,true,,1493,294,4,9,https://www.google.com/complete/search?client=firefox&channel=fen&q=cse,129,0,0
1734109694464,278,Home/submit/firefox-desktop/newtab/1/e4643b50-a43e-43b0-8c77-cdea35172535-447,200,OK,for 100 samples 2-39,text,true,,884,3162,5,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/e4643b50-a43e-43b0-8c77-cdea35172535,278,0,0
1734109694675,79,Home/web/assets/img/news/PG_Seminar_(CSE-BUET):_IMPACTS2.jpg-429,200,OK,for 50 samples 1-19,bin,true,,66116,496,4,9,https://cse.buet.ac.bd/web/assets/img/news/PG_Seminar_(CSE-BUET):_IMPACTS2.jpg,71,0,0
1734109694653,101,Notice/home/notice-457,200,OK,for 100 samples 2-38,text,true,,3583,510,5,9,https://cse.buet.ac.bd/home/notice,101,0,0
1734109694464,291,Home/submit/telemetry/486f272a-7512-4efb-8700-65d97f24871d/event/Firefox/133.0.3/release/20241209150345?v=4-416,200,OK,for 50 samples 1-20,text,true,,742,7651,4,9,https://incoming.telemetry.mozilla.org/submit/telemetry/486f272a-7512-4efb-8700-65d97f24871d/event/Firefox/133.0.3/release/20241209150345?v=4,291,0,0
1734109694348,415,Moodle/submit/firefox-desktop/newtab/1/6d103e41-e065-47fb-98ba-863943ccfa79-439,200,OK,for 100 samples 2-41,text,true,,921,3082,5,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/6d103e41-e065-47fb-98ba-863943ccfa79,415,0,117
1734109694710,68,Home/public/img/Arrow-r.png-450,200,OK,for 100 samples 2-40,bin,true,,950,463,5,9,https://cse.buet.ac.bd/public/img/Arrow-r.png,68,0,0
1734109694755,120,Home/complete/search-417,200,OK,for 50 samples 1-20,text,true,,1328,291,4,9,https://www.google.com/complete/search?client=firefox&channel=ftr&q=,120,0,0
1734109694754,170,Home/web/assets/img/news/elsiver2022.jpg-426,200,OK,for 50 samples 1-19,bin,true,,97083,476,4,9,https://cse.buet.ac.bd/web/assets/img/news/elsiver2022.jpg,78,0,0
1734109694754,183,Notice/home/download/1300-458,200,OK,for 100 samples 2-38,text,true,,100268,518,5,9,https://cse.buet.ac.bd/home/download/1300,96,0,0
1734109694738,209,Moodle/moodle/-463,200,OK,for 50 samples 1-21,text,true,,12078,455,4,9,https://cse.buet.ac.bd/moodle/,208,0,0
1734109694763,198,Moodle/moodle/-440,200,OK,for 100 samples 2-41,text,true,,12079,517,5,9,https://cse.buet.ac.bd/moodle/?redirect=0,198,0,0
1734109694875,150,Home/complete/search-419,200,OK,for 50 samples 1-20,text,true,,1493,294,4,9,https://www.google.com/complete/search?client=firefox&channel=fen&q=cse,150,0,0
1734109694925,104,Home/home/head_message-431,200,OK,for 50 samples 1-19,text,true,,4343,506,4,9,https://cse.buet.ac.bd/home/head_message,104,0,0
1734109694710,319,Moodle/complete/search-436,200,OK,for 100 samples 2-42,text,true,,1924,293,5,9,https://www.google.com/complete/search?client=firefox&channel=fen&q=cs,319,0,169
1734109694937,100,Notice/home/notice-459,200,OK,for 100 samples 2-38,text,true,,3583,510,5,9,https://cse.buet.ac.bd/home/notice,100,0,0
1734109694779,271,Home/public/img/program/pg-ds.jpg-449,200,OK,for 100 samples 2-40,bin,true,,115963,469,5,9,https://cse.buet.ac.bd/public/img/program/pg-ds.jpg,96,0,0
1734109694742,390,Home/public/img/service/Outreach.jpg-453,200,OK,for 100 samples 2-39,bin,true,,191370,472,5,9,https://cse.buet.ac.bd/public/img/service/Outreach.jpg,80,0,0
1734109695025,139,Home/complete/search-418,200,OK,for 50 samples 1-20,text,true,,1923,293,4,9,https://www.google.com/complete/search?client=firefox&channel=fen&q=cs,139,0,0
1734109695037,236,HTTP Request,200,OK,for 100 samples 2-38,text,true,,85016,183,5,9,https://cse.buet.ac.bd/moodle/,119,0,0
1734109694961,312,Moodle/moodle/course/view.php-441,200,OK,for 100 samples 2-41,text,true,,10798,1599,5,9,https://cse.buet.ac.bd/moodle/login/index.php,96,0,0
1734109694961,96,Moodle/moodle/course/view.php-441-0,303,See Other,for 100 samples 2-41,text,true,,2099,535,5,9,https://cse.buet.ac.bd/moodle/course/view.php?id=69,96,0,0
1734109695057,93,Moodle/moodle/course/view.php-441-1,303,See Other,for 100 samples 2-41,text,true,,2010,535,5,9,https://cse.buet.ac.bd/moodle/enrol/index.php?id=69,93,0,0
1734109695150,123,Moodle/moodle/course/view.php-441-2,200,OK,for 100 samples 2-41,text,true,,6689,529,5,9,https://cse.buet.ac.bd/moodle/login/index.php,123,0,0
1734109695029,266,Home/public/img/service/Training.jpg-428,200,OK,for 50 samples 1-19,bin,true,,199284,472,4,8,https://cse.buet.ac.bd/public/img/service/Training.jpg,103,0,0
1734109695165,134,Home/v1/buckets/main/collections/ms-language-packs/records/cfr-v1-en-US-421,200,OK,for 50 samples 1-20,text,true,,942,395,4,8,https://firefox.settings.services.mozilla.com/v1/buckets/main/collections/ms-language-packs/records/cfr-v1-en-US,134,0,97
1734109694947,365,Moodle/submit/firefox-desktop/newtab/1/791807dd-9115-4959-9463-972be0951073-465,200,OK,for 50 samples 1-21,text,true,,875,3189,5,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/791807dd-9115-4959-9463-972be0951073,365,0,90
1734109695050,297,Home/public/img/service/Consultancy.jpg-452,200,OK,for 100 samples 2-40,bin,true,,157553,475,5,10,https://cse.buet.ac.bd/public/img/service/Consultancy.jpg,91,0,0
1734109694218,1129,Notice/home/download/1303-433,200,OK,for 50 samples 1-18,text,false,"The operation lasted too long: It took 1,129 milliseconds, but should not have lasted longer than 990 milliseconds.",1484839,518,5,10,https://cse.buet.ac.bd/home/download/1303,66,0,0
1734109695299,83,Home/-420,200,OK,for 50 samples 1-20,text,true,,7496,448,5,10,https://cse.buet.ac.bd/,83,0,0
1734109695295,87,Notice/home/notice-432,200,OK,for 50 samples 1-19,text,true,,3583,517,5,10,https://cse.buet.ac.bd/home/notice,87,0,0
1734109695273,109,Moodle/moodle/my/courses.php-443,200,OK,for 100 samples 2-41,text,true,,8818,528,5,10,https://cse.buet.ac.bd/moodle/my/courses.php,109,0,0
1734109695132,282,Home/public/img/service/Training.jpg-451,200,OK,for 100 samples 2-39,bin,true,,199284,472,5,10,https://cse.buet.ac.bd/public/img/service/Training.jpg,86,0,0
1734109695347,75,Notice/home/notice-434,200,OK,for 50 samples 1-18,text,true,,3583,517,5,10,https://cse.buet.ac.bd/home/notice,75,0,0
1734109695030,412,Moodle/moodle/-437,200,OK,for 100 samples 2-42,text,true,,12081,455,5,9,https://cse.buet.ac.bd/moodle/,408,0,208
1734109695414,86,Home/home/ra-454,200,OK,for 100 samples 2-39,text,true,,5006,496,5,9,https://cse.buet.ac.bd/home/ra,86,0,0
1734109695382,128,Home/complete/search-444,200,OK,for 100 samples 2-41,text,true,,1922,293,5,9,https://www.google.com/complete/search?client=firefox&channel=fen&q=cs,128,0,0
1734109695312,213,Moodle/moodle/-466,200,OK,for 50 samples 1-21,text,true,,12079,517,4,9,https://cse.buet.ac.bd/moodle/?redirect=0,212,0,0
1734109695500,97,Home/-455,200,OK,for 100 samples 2-39,text,true,,7496,448,5,9,https://cse.buet.ac.bd/,97,0,0
1734109695510,116,Home/complete/search-445,200,OK,for 100 samples 2-41,text,true,,1493,294,5,9,https://www.google.com/complete/search?client=firefox&channel=fen&q=cse,116,0,0
1734109695347,286,Home/submit/firefox-desktop/newtab/1/e4643b50-a43e-43b0-8c77-cdea35172535-447,200,OK,for 100 samples 2-40,text,true,,823,3162,5,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/e4643b50-a43e-43b0-8c77-cdea35172535,286,0,0
1734109695382,258,Home/submit/firefox-desktop/newtab/1/f58e1b2d-4edc-4252-ac32-76c24aee5a4a-422,200,OK,for 50 samples 1-20,text,true,,763,3164,4,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/f58e1b2d-4edc-4252-ac32-76c24aee5a4a,258,0,0
1734109695336,356,Moodle/v1/profile-435,200,OK,for 100 samples 2-43,text,true,,941,1292,5,9,https://profile.accounts.firefox.com/v1/profile,356,0,88
1734109695525,170,Moodle/moodle/my/-467,200,OK,for 50 samples 1-21,text,true,,14082,517,4,9,https://cse.buet.ac.bd/moodle/my/,169,0,0
1734109695597,103,Home/home/pg_cc-456,200,OK,for 100 samples 2-39,text,true,,4623,499,5,9,https://cse.buet.ac.bd/home/pg_cc,103,0,0
1734109695304,408,HTTP Request,200,OK,for 50 samples 1-22,text,true,,85017,183,4,9,https://cse.buet.ac.bd/moodle/,299,0,120
1734109695626,106,Home/-446,200,OK,for 100 samples 2-41,text,true,,7496,448,5,9,https://cse.buet.ac.bd/,105,0,0
1734109695701,115,Notice/home/notice-457,200,OK,for 100 samples 2-39,text,true,,3583,510,5,9,https://cse.buet.ac.bd/home/notice,115,0,0
1734109695732,96,Home/public/img/Arrow-l.png-448,200,OK,for 100 samples 2-41,bin,true,,956,463,5,9,https://cse.buet.ac.bd/public/img/Arrow-l.png,96,0,0
1734109695695,133,Moodle/moodle/my/courses.php-468,200,OK,for 50 samples 1-21,text,true,,8817,520,4,9,https://cse.buet.ac.bd/moodle/my/courses.php,133,0,0
1734109695442,393,Moodle/submit/firefox-desktop/newtab/1/6d103e41-e065-47fb-98ba-863943ccfa79-439,200,OK,for 100 samples 2-42,text,true,,829,3082,5,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/6d103e41-e065-47fb-98ba-863943ccfa79,393,0,94
1734109695640,289,Home/submit/firefox-desktop/newtab/1/f1436be5-da62-4c87-9a7e-746f5b316b35-430,200,OK,for 50 samples 1-20,text,true,,861,3166,4,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/f1436be5-da62-4c87-9a7e-746f5b316b35,289,0,0
1734109695829,101,Home/public/img/Arrow-r.png-450,200,OK,for 100 samples 2-41,bin,true,,950,463,5,9,https://cse.buet.ac.bd/public/img/Arrow-r.png,101,0,0
1734109695692,278,Moodle/complete/search-436,200,OK,for 100 samples 2-43,text,true,,1920,293,5,9,https://www.google.com/complete/search?client=firefox&channel=fen&q=cs,278,0,139
1734109695633,390,Home/public/img/service/Outreach.jpg-453,200,OK,for 100 samples 2-40,bin,true,,191370,472,5,9,https://cse.buet.ac.bd/public/img/service/Outreach.jpg,90,0,0
1734109695816,225,Notice/home/download/1300-458,200,OK,for 100 samples 2-39,text,false,"The operation lasted too long: It took 225 milliseconds, but should not have lasted longer than 220 milliseconds.",100268,518,5,9,https://cse.buet.ac.bd/home/download/1300,117,0,0
1734109695835,210,Moodle/moodle/-440,200,OK,for 100 samples 2-42,text,true,,12079,517,5,9,https://cse.buet.ac.bd/moodle/?redirect=0,210,0,0
1734109695829,228,Moodle/moodle/badges/view.php-469,200,OK,for 50 samples 1-21,text,true,,8777,1071,4,9,https://cse.buet.ac.bd/moodle/login/index.php,119,0,0
1734109695829,119,Moodle/moodle/badges/view.php-469-0,303,See Other,for 50 samples 1-21,text,true,,2087,539,4,9,https://cse.buet.ac.bd/moodle/badges/view.php?type=1,119,0,0
1734109695948,109,Moodle/moodle/badges/view.php-469-1,200,OK,for 50 samples 1-21,text,true,,6690,532,4,9,https://cse.buet.ac.bd/moodle/login/index.php,108,0,0
1734109696041,86,Notice/home/notice-459,200,OK,for 100 samples 2-39,text,true,,3583,510,5,9,https://cse.buet.ac.bd/home/notice,86,0,0
1734109696057,91,Moodle/moodle/blog/index.php-470,404,Not Found,for 50 samples 1-21,text,false,,24943,539,4,9,https://cse.buet.ac.bd/moodle/blog/index.php,90,0,0
1734109695929,231,Home/web/assets/img/news/PG_Seminar_(CSE-BUET):_Efficie.jpg-425,200,OK,for 50 samples 1-20,bin,true,,66116,495,4,9,https://cse.buet.ac.bd/web/assets/img/news/PG_Seminar_(CSE-BUET):_Efficie.jpg,167,0,0
1734109695931,248,Home/public/img/program/pg-ds.jpg-449,200,OK,for 100 samples 2-41,bin,true,,115963,469,5,9,https://cse.buet.ac.bd/public/img/program/pg-ds.jpg,103,0,0
1734109696148,81,Moodle/moodle/pluginfile.php/13650/user/icon/classic/f2-471,200,OK,for 50 samples 1-21,bin,true,,2262,520,4,9,https://cse.buet.ac.bd/moodle/pluginfile.php/13650/user/icon/classic/f2?rev=34622,81,0,0
1734109696023,215,Home/public/img/service/Training.jpg-451,200,OK,for 100 samples 2-40,bin,true,,199284,472,5,9,https://cse.buet.ac.bd/public/img/service/Training.jpg,79,0,0
1734109696229,69,Moodle/moodle/theme/image.php/classic/core/1731384351/f/pdf-472,200,OK,for 50 samples 1-21,bin,true,,1059,514,4,9,https://cse.buet.ac.bd/moodle/theme/image.php/classic/core/1731384351/f/pdf,69,0,0
1734109696045,280,Moodle/moodle/course/view.php-441,200,OK,for 100 samples 2-42,text,true,,10800,1599,5,9,https://cse.buet.ac.bd/moodle/login/index.php,101,0,0
1734109696045,101,Moodle/moodle/course/view.php-441-0,303,See Other,for 100 samples 2-42,text,true,,2099,535,5,9,https://cse.buet.ac.bd/moodle/course/view.php?id=69,101,0,0
1734109696146,83,Moodle/moodle/course/view.php-441-1,303,See Other,for 100 samples 2-42,text,true,,2010,535,5,9,https://cse.buet.ac.bd/moodle/enrol/index.php?id=69,83,0,0
1734109696229,96,Moodle/moodle/course/view.php-441-2,200,OK,for 100 samples 2-42,text,true,,6691,529,5,9,https://cse.buet.ac.bd/moodle/login/index.php,96,0,0
1734109696128,226,HTTP Request,200,OK,for 100 samples 2-39,text,true,,85016,183,6,10,https://cse.buet.ac.bd/moodle/,110,0,0
1734109696238,117,Home/home/ra-454,200,OK,for 100 samples 2-40,text,true,,5006,496,5,9,https://cse.buet.ac.bd/home/ra,117,0,0
1734109695970,386,Moodle/moodle/-437,200,OK,for 100 samples 2-43,text,true,,12079,455,5,9,https://cse.buet.ac.bd/moodle/,385,0,157
1734109696160,219,Home/public/img/service/Consultancy.jpg-424,200,OK,for 50 samples 1-20,bin,true,,157553,475,4,9,https://cse.buet.ac.bd/public/img/service/Consultancy.jpg,65,0,0
1734109695713,666,Moodle/v1/profile-460,200,OK,for 50 samples 1-22,text,false,"The operation lasted too long: It took 666 milliseconds, but should not have lasted longer than 570 milliseconds.",941,1292,4,9,https://profile.accounts.firefox.com/v1/profile,666,0,91
1734109696298,81,Moodle/moodle/theme/image.php/classic/core/1731384351/f/spreadsheet-473,200,OK,for 50 samples 1-21,bin,true,,1325,522,4,9,https://cse.buet.ac.bd/moodle/theme/image.php/classic/core/1731384351/f/spreadsheet,81,0,0
1734109696179,217,Home/public/img/service/Consultancy.jpg-452,200,OK,for 100 samples 2-41,bin,true,,157553,475,5,9,https://cse.buet.ac.bd/public/img/service/Consultancy.jpg,63,0,0
1734109696325,97,Moodle/moodle/my/courses.php-443,200,OK,for 100 samples 2-42,text,true,,8817,528,5,9,https://cse.buet.ac.bd/moodle/my/courses.php,97,0,0
1734109695382,1042,Notice/home/download/1303-433,200,OK,for 50 samples 1-19,text,false,"The operation lasted too long: It took 1,042 milliseconds, but should not have lasted longer than 990 milliseconds.",1484839,518,4,9,https://cse.buet.ac.bd/home/download/1303,79,0,0
1734109696356,87,Home/-455,200,OK,for 100 samples 2-40,text,true,,7496,448,5,9,https://cse.buet.ac.bd/,87,0,0
1734109696425,64,Notice/home/notice-434,200,OK,for 50 samples 1-19,text,true,,3583,517,4,9,https://cse.buet.ac.bd/home/notice,63,0,0
1734109696443,46,Home/home/pg_cc-456,200,OK,for 100 samples 2-40,text,true,,4623,499,5,9,https://cse.buet.ac.bd/home/pg_cc,45,0,0
1734109696379,136,Home/public/img/service/Outreach.jpg-427,200,OK,for 50 samples 1-20,bin,true,,191370,472,3,8,https://cse.buet.ac.bd/public/img/service/Outreach.jpg,55,0,0
1734109696379,136,Moodle/moodle/mod/forum/view.php-474,200,OK,for 50 samples 1-21,text,true,,15888,541,3,8,https://cse.buet.ac.bd/moodle/mod/forum/view.php?id=47,136,0,0
1734109696489,47,Notice/home/notice-457,200,OK,for 100 samples 2-40,text,true,,3583,510,5,8,https://cse.buet.ac.bd/home/notice,47,0,0
1734109696515,29,Home/public/img/Arrow-r.png-423,200,OK,for 50 samples 1-20,bin,true,,950,463,3,8,https://cse.buet.ac.bd/public/img/Arrow-r.png,29,0,0
1734109696422,135,Home/complete/search-444,200,OK,for 100 samples 2-42,text,true,,1923,293,5,8,https://www.google.com/complete/search?client=firefox&channel=fen&q=cs,135,0,0
1734109696515,50,Home/-415,200,OK,for 50 samples 1-21,text,true,,7496,448,3,8,https://cse.buet.ac.bd/,50,0,0
1734109696544,40,Home/web/assets/img/news/PG_Seminar_(CSE-BUET):_IMPACTS2.jpg-429,200,OK,for 50 samples 1-20,bin,true,,66116,496,3,8,https://cse.buet.ac.bd/web/assets/img/news/PG_Seminar_(CSE-BUET):_IMPACTS2.jpg,34,0,0
1734109696536,84,Notice/home/download/1300-458,200,OK,for 100 samples 2-40,text,true,,100268,518,5,8,https://cse.buet.ac.bd/home/download/1300,52,0,0
1734109696584,53,Home/web/assets/img/news/elsiver2022.jpg-426,200,OK,for 50 samples 1-20,bin,true,,97083,476,3,8,https://cse.buet.ac.bd/web/assets/img/news/elsiver2022.jpg,24,0,0
1734109696620,40,Notice/home/notice-459,200,OK,for 100 samples 2-40,text,true,,3583,510,5,8,https://cse.buet.ac.bd/home/notice,40,0,0
1734109696379,287,Moodle/complete/search-461,200,OK,for 50 samples 1-22,text,true,,1924,293,3,8,https://www.google.com/complete/search?client=firefox&channel=fen&q=cs,287,0,159
1734109696637,30,Home/home/head_message-431,200,OK,for 50 samples 1-20,text,true,,4343,506,3,8,https://cse.buet.ac.bd/home/head_message,30,0,0
1734109696396,278,Home/submit/firefox-desktop/newtab/1/e4643b50-a43e-43b0-8c77-cdea35172535-447,200,OK,for 100 samples 2-41,text,true,,857,3162,5,8,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/e4643b50-a43e-43b0-8c77-cdea35172535,278,0,0
1734109696557,117,Home/complete/search-445,200,OK,for 100 samples 2-42,text,true,,1493,294,5,8,https://www.google.com/complete/search?client=firefox&channel=fen&q=cse,117,0,0
1734109696336,360,Moodle/v1/profile-435,200,OK,for 100 samples 2-44,text,true,,941,1292,5,8,https://profile.accounts.firefox.com/v1/profile,360,0,108
1734109696674,53,Home/-446,200,OK,for 100 samples 2-42,text,true,,7496,448,5,8,https://cse.buet.ac.bd/,53,0,0
1734109696356,375,Moodle/submit/firefox-desktop/newtab/1/6d103e41-e065-47fb-98ba-863943ccfa79-439,200,OK,for 100 samples 2-43,text,true,,734,3082,5,8,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/6d103e41-e065-47fb-98ba-863943ccfa79,375,0,96
1734109696668,74,Home/public/img/service/Training.jpg-428,200,OK,for 50 samples 1-20,bin,true,,199284,472,3,8,https://cse.buet.ac.bd/public/img/service/Training.jpg,19,0,0
1734109696727,25,Home/public/img/Arrow-l.png-448,200,OK,for 100 samples 2-42,bin,true,,956,463,5,8,https://cse.buet.ac.bd/public/img/Arrow-l.png,25,0,0
1734109696674,115,Home/public/img/service/Outreach.jpg-453,200,OK,for 100 samples 2-41,bin,true,,191370,472,5,8,https://cse.buet.ac.bd/public/img/service/Outreach.jpg,24,0,0
1734109696742,47,Notice/home/notice-432,200,OK,for 50 samples 1-20,text,true,,3583,517,3,8,https://cse.buet.ac.bd/home/notice,47,0,0
1734109696752,39,Home/public/img/Arrow-r.png-450,200,OK,for 100 samples 2-42,bin,true,,950,463,5,8,https://cse.buet.ac.bd/public/img/Arrow-r.png,39,0,0
1734109696666,125,Moodle/complete/search-462,200,OK,for 50 samples 1-22,text,true,,1493,294,3,8,https://www.google.com/complete/search?client=firefox&channel=fen&q=cse,125,0,0
1734109696660,164,HTTP Request,200,OK,for 100 samples 2-40,text,true,,85016,183,5,8,https://cse.buet.ac.bd/moodle/,56,0,0
1734109696565,297,Home/submit/telemetry/486f272a-7512-4efb-8700-65d97f24871d/event/Firefox/133.0.3/release/20241209150345?v=4-416,200,OK,for 50 samples 1-21,text,true,,782,7651,3,7,https://incoming.telemetry.mozilla.org/submit/telemetry/486f272a-7512-4efb-8700-65d97f24871d/event/Firefox/133.0.3/release/20241209150345?v=4,297,0,0
1734109696731,154,Moodle/moodle/-440,200,OK,for 100 samples 2-43,text,true,,12080,517,4,7,https://cse.buet.ac.bd/moodle/?redirect=0,154,0,0
1734109696789,159,Home/public/img/service/Training.jpg-451,200,OK,for 100 samples 2-41,bin,true,,199284,472,4,7,https://cse.buet.ac.bd/public/img/service/Training.jpg,40,0,0
1734109696697,253,Moodle/complete/search-436,200,OK,for 100 samples 2-44,text,true,,1924,293,4,7,https://www.google.com/complete/search?client=firefox&channel=fen&q=cs,253,0,136
1734109696791,166,Moodle/moodle/-463,200,OK,for 50 samples 1-22,text,true,,12081,455,3,7,https://cse.buet.ac.bd/moodle/,165,0,0
1734109696862,132,Home/complete/search-417,200,OK,for 50 samples 1-21,text,true,,14760,291,3,7,https://www.google.com/complete/search?client=firefox&channel=ftr&q=,132,0,0
1734109696791,210,Home/public/img/program/pg-ds.jpg-449,200,OK,for 100 samples 2-42,bin,true,,115963,469,4,7,https://cse.buet.ac.bd/public/img/program/pg-ds.jpg,50,0,0
1734109696948,75,Home/home/ra-454,200,OK,for 100 samples 2-41,text,true,,5006,496,4,7,https://cse.buet.ac.bd/home/ra,74,0,0
1734109697023,88,Home/-455,200,OK,for 100 samples 2-41,text,true,,7496,448,4,7,https://cse.buet.ac.bd/,88,0,0
1734109696886,242,Moodle/moodle/course/view.php-441,200,OK,for 100 samples 2-43,text,true,,10801,1599,4,7,https://cse.buet.ac.bd/moodle/login/index.php,74,0,0
1734109696886,74,Moodle/moodle/course/view.php-441-0,303,See Other,for 100 samples 2-43,text,true,,2099,535,4,7,https://cse.buet.ac.bd/moodle/course/view.php?id=69,74,0,0
1734109696960,69,Moodle/moodle/course/view.php-441-1,303,See Other,for 100 samples 2-43,text,true,,2010,535,4,7,https://cse.buet.ac.bd/moodle/enrol/index.php?id=69,69,0,0
1734109697029,99,Moodle/moodle/course/view.php-441-2,200,OK,for 100 samples 2-43,text,true,,6692,529,4,7,https://cse.buet.ac.bd/moodle/login/index.php,99,0,0
1734109696995,135,Home/complete/search-419,200,OK,for 50 samples 1-21,text,true,,1493,294,3,7,https://www.google.com/complete/search?client=firefox&channel=fen&q=cse,135,0,0
1734109697001,228,Home/public/img/service/Consultancy.jpg-452,200,OK,for 100 samples 2-42,bin,true,,157553,475,4,7,https://cse.buet.ac.bd/public/img/service/Consultancy.jpg,70,0,0
1734109697112,117,Home/home/pg_cc-456,200,OK,for 100 samples 2-41,text,true,,4623,499,4,7,https://cse.buet.ac.bd/home/pg_cc,117,0,0
1734109697129,121,Moodle/moodle/my/courses.php-443,200,OK,for 100 samples 2-43,text,true,,8815,528,4,7,https://cse.buet.ac.bd/moodle/my/courses.php,121,0,0
1734109697130,129,Home/complete/search-418,200,OK,for 50 samples 1-21,text,true,,1921,293,3,7,https://www.google.com/complete/search?client=firefox&channel=fen&q=cs,129,0,0
1734109696951,328,Moodle/moodle/-437,200,OK,for 100 samples 2-44,text,true,,12078,455,4,7,https://cse.buet.ac.bd/moodle/,328,0,139
1734109697230,85,Notice/home/notice-457,200,OK,for 100 samples 2-41,text,true,,3583,510,4,8,https://cse.buet.ac.bd/home/notice,85,0,0
1734109696957,366,Moodle/submit/firefox-desktop/newtab/1/791807dd-9115-4959-9463-972be0951073-465,200,OK,for 50 samples 1-22,text,true,,925,3189,4,8,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/791807dd-9115-4959-9463-972be0951073,366,0,75
1734109697251,120,Home/complete/search-444,200,OK,for 100 samples 2-43,text,true,,1925,293,5,9,https://www.google.com/complete/search?client=firefox&channel=fen&q=cs,120,0,0
1734109697261,112,Home/v1/buckets/main/collections/ms-language-packs/records/cfr-v1-en-US-421,200,OK,for 50 samples 1-21,text,true,,942,395,4,9,https://firefox.settings.services.mozilla.com/v1/buckets/main/collections/ms-language-packs/records/cfr-v1-en-US,112,0,74
